galaxy_id,r_kpc,v_obs_kms,v_err_kms,v_bar_kms,residual_v2_kms2,residual_policy_applied,K_tau,dtaudr_reconstructed,tau_reconstructed,dtaudr_smoothed_diagnostic,tau_smoothed_diagnostic,negative_residual_flag,data_source,data_mode,reconstruction_stage
NGC3198,4.17,117.0,5.21,115.52000043282548,344.1295000000009,allow_signed,1.0,82.52505995203859,-6041.2714062158075,100.06469119628723,-6426.385033022016,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,4.5,119.0,5.67,120.54909788131972,-371.0850000000046,allow_signed,1.0,-82.46333333333435,-6041.261221323722,28.347164748380283,-6405.197076791145,True,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,4.82,127.0,5.39,125.50543135657516,377.3867000000009,allow_signed,1.0,78.29599585062259,-6041.927995320955,48.95526930070297,-6392.828687343292,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,5.15,132.0,4.34,129.5399567701024,643.3996000000006,allow_signed,1.0,124.93196116504866,-6008.39538241337,73.33863728179895,-6372.650192757179,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,5.46,134.0,2.36,133.342371735319,175.8119000000006,allow_signed,1.0,32.19998168498179,-5984.0399312716145,50.97961977885959,-6353.380862912777,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,5.78,137.0,0.89,136.70281123663844,81.34139999999752,allow_signed,1.0,14.072906574394034,-5976.6362691501145,23.13815460588756,-6341.522019011218,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,6.1,140.0,2.84,139.73059686410846,75.36030000000028,allow_signed,1.0,12.354147540983654,-5972.407940491654,11.602246736133829,-6335.9635547964945,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,6.43,142.0,0.88,142.2462463476629,-69.99459999999817,allow_signed,1.0,-10.88562986003082,-5972.165635074297,23.37900157469069,-6330.191648825208,True,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,6.74,144.0,1.23,142.80586577588468,342.48470000000816,allow_signed,1.0,50.81375370920002,-5965.976775877676,84.37881209603532,-6313.4891877062455,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,7.06,146.0,1.57,141.5263950646663,1286.279499999997,allow_signed,1.0,182.19256373937634,-5928.695765085904,201.7243122118143,-6267.712687816989,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,8.04,147.0,3.0,136.66636199153032,2931.305499999995,allow_signed,1.0,364.5902363184074,-5660.77219305759,345.90059903704105,-5999.37648130505,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,9.04,148.0,3.0,132.3148706684173,4396.7750000000015,allow_signed,1.0,486.36891592920375,-5235.292616933784,478.54133322620413,-5587.155515173427,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,10.04,152.0,2.0,130.27030513513046,6133.647600000004,allow_signed,1.0,610.9210756972116,-4686.647621120576,578.8094943546644,-5058.480101382993,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,11.04,155.0,2.0,129.53229442884117,7246.384700000002,allow_signed,1.0,656.3754257246379,-4052.9993704096514,633.8824768581547,-4452.134115776584,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,12.05,156.0,2.0,128.5558730669276,7809.387499999997,allow_signed,1.0,648.0819502074686,-3394.2483955639364,654.108060055433,-3801.6988946352208,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,14.05,157.0,2.0,123.04960300626736,9507.795199999999,allow_signed,1.0,676.7114021352312,-2069.4550432212363,659.0922409709891,-2488.4985936087987,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,16.07,153.0,2.0,114.18718535807773,10370.286699999999,allow_signed,1.0,645.3196453018045,-734.2036853098305,653.4682273594586,-1162.8125205950469,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,18.13,153.0,2.0,107.92139546910984,11761.972399999999,allow_signed,1.0,648.7574407060121,598.6957132782197,644.4685754473061,174.06238629592008,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,20.05,154.0,2.0,104.30430911520388,12836.611099999996,allow_signed,1.0,640.2299800498752,1836.1236372038727,628.3392007805945,1395.9578514747056,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,22.12,153.0,2.0,100.2879853222708,13351.319999999996,allow_signed,1.0,603.5858951175405,3123.4730680021485,596.4536490285453,2663.6184510271655,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,24.03,150.0,2.0,96.53472846597748,13181.046199999997,allow_signed,1.0,548.5246025801081,4223.738593303403,555.263918845707,3763.5087283470766,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,26.1,149.0,2.0,93.51413262175936,13456.107000000002,allow_signed,1.0,515.5596551724138,5325.065800077264,516.9229656973015,4873.22215384909,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,28.16,148.0,2.0,91.1731961708045,13591.4483,allow_signed,1.0,482.65086292613637,6353.222633718769,484.03618228319385,5904.210076269,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,30.08,146.0,2.0,88.53151416303687,13478.171000000002,allow_signed,1.0,448.07749335106394,7246.7218557448805,458.6873470001153,6809.224664380976,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,32.14,147.0,2.0,85.75597063761799,14254.9135,allow_signed,1.0,443.5256222775358,8165.07306484234,443.8214267261285,7738.808701319008,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,34.06,148.0,2.0,83.88184666541385,14867.8358,allow_signed,1.0,436.51896065766294,9009.91586446013,432.7984424568255,8580.363775734644,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,36.12,148.0,2.0,82.55612878520891,15088.4856,allow_signed,1.0,417.73215946843857,9889.794518190012,420.3377536927778,9459.094057768734,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,38.19,149.0,2.0,81.3620955973972,15581.2094,allow_signed,1.0,407.99186698088505,10744.418885565063,408.5491383993589,10316.991991084096,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,40.1,150.0,2.0,80.36526612909336,16041.423999999999,allow_signed,1.0,400.0355112219451,11516.085031748768,396.7889156539304,11086.089832704989,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,42.17,150.0,3.0,79.84832434058964,16124.2451,allow_signed,1.0,382.3629381076595,12325.867426804909,383.1384861127344,11893.314693533488,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
NGC3198,44.08,149.0,3.0,78.01873172514406,16114.0775,allow_signed,1.0,365.56437159709617,13040.13800757295,371.6852951484989,12614.171404637964,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction
