galaxy_id,classification_canonical,disk_scale,bulge_scale,model_name,total_holdout_rmse_kms,inner_holdout_rmse_kms,middle_holdout_rmse_kms,outer_holdout_rmse_kms,negative_residual_fraction,inner_negative_residual_fraction,negative_v2_count,classification_under_scale,interpretation,analysis_stage
DDO154,robust_tdf_success,0.7,0.2,tdf_3knot,1.9324117843721231,1.5896439776910392,0.3504564619597861,2.9245270054492574,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,0.7,0.2,tdf_5knot,1.4472676340327832,0.2442654901263791,0.11447487889242093,2.492183918973966,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,0.7,0.5,tdf_3knot,1.9324117843721231,1.5896439776910392,0.3504564619597861,2.9245270054492574,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,0.7,0.5,tdf_5knot,1.4472676340327832,0.2442654901263791,0.11447487889242093,2.492183918973966,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,0.7,0.7,tdf_3knot,1.9324117843721231,1.5896439776910392,0.3504564619597861,2.9245270054492574,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,0.7,0.7,tdf_5knot,1.4472676340327832,0.2442654901263791,0.11447487889242093,2.492183918973966,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,0.7,1.0,tdf_3knot,1.9324117843721231,1.5896439776910392,0.3504564619597861,2.9245270054492574,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,0.7,1.0,tdf_5knot,1.4472676340327832,0.2442654901263791,0.11447487889242093,2.492183918973966,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,0.7,1.3,tdf_3knot,1.9324117843721231,1.5896439776910392,0.3504564619597861,2.9245270054492574,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,0.7,1.3,tdf_5knot,1.4472676340327832,0.2442654901263791,0.11447487889242093,2.492183918973966,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.0,0.2,tdf_3knot,2.028159188371044,1.9218121150448673,0.4037227519691774,2.9127195563821258,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.0,0.2,tdf_5knot,1.4406568633516539,0.28656429338500267,0.11467623635971264,2.4761273917829434,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.0,0.5,tdf_3knot,2.028159188371044,1.9218121150448673,0.4037227519691774,2.9127195563821258,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.0,0.5,tdf_5knot,1.4406568633516539,0.28656429338500267,0.11467623635971264,2.4761273917829434,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.0,0.7,tdf_3knot,2.028159188371044,1.9218121150448673,0.4037227519691774,2.9127195563821258,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.0,0.7,tdf_5knot,1.4406568633516539,0.28656429338500267,0.11467623635971264,2.4761273917829434,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.0,1.0,tdf_3knot,2.028159188371044,1.9218121150448673,0.4037227519691774,2.9127195563821258,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.0,1.0,tdf_5knot,1.4406568633516539,0.28656429338500267,0.11467623635971264,2.4761273917829434,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.0,1.3,tdf_3knot,2.028159188371044,1.9218121150448673,0.4037227519691774,2.9127195563821258,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.0,1.3,tdf_5knot,1.4406568633516539,0.28656429338500267,0.11467623635971264,2.4761273917829434,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.3,0.2,tdf_3knot,2.1369470653876306,2.252253763075856,0.4565623952015984,2.9014706696440764,0.08333333333333333,0.25,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.3,0.2,tdf_5knot,1.4350332000805521,0.3343223736247676,0.11918101877993764,2.460078309984617,0.08333333333333333,0.25,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.3,0.5,tdf_3knot,2.1369470653876306,2.252253763075856,0.4565623952015984,2.9014706696440764,0.08333333333333333,0.25,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.3,0.5,tdf_5knot,1.4350332000805521,0.3343223736247676,0.11918101877993764,2.460078309984617,0.08333333333333333,0.25,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.3,0.7,tdf_3knot,2.1369470653876306,2.252253763075856,0.4565623952015984,2.9014706696440764,0.08333333333333333,0.25,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.3,0.7,tdf_5knot,1.4350332000805521,0.3343223736247676,0.11918101877993764,2.460078309984617,0.08333333333333333,0.25,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.3,1.0,tdf_3knot,2.1369470653876306,2.252253763075856,0.4565623952015984,2.9014706696440764,0.08333333333333333,0.25,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.3,1.0,tdf_5knot,1.4350332000805521,0.3343223736247676,0.11918101877993764,2.460078309984617,0.08333333333333333,0.25,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.3,1.3,tdf_3knot,2.1369470653876306,2.252253763075856,0.4565623952015984,2.9014706696440764,0.08333333333333333,0.25,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
DDO154,robust_tdf_success,1.3,1.3,tdf_5knot,1.4350332000805521,0.3343223736247676,0.11918101877993764,2.460078309984617,0.08333333333333333,0.25,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.5,0.2,tdf_3knot,3.5367332386901893,3.8250950284474032,4.629662271409043,1.2084375370728142,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.5,0.2,tdf_5knot,3.432574214694563,4.02254836773297,4.302143124951321,0.811397793835354,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.5,0.5,tdf_3knot,3.5367332386901893,3.8250950284474032,4.629662271409043,1.2084375370728142,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.5,0.5,tdf_5knot,3.432574214694563,4.02254836773297,4.302143124951321,0.811397793835354,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.5,0.7,tdf_3knot,3.5367332386901893,3.8250950284474032,4.629662271409043,1.2084375370728142,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.5,0.7,tdf_5knot,3.432574214694563,4.02254836773297,4.302143124951321,0.811397793835354,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.5,1.0,tdf_3knot,3.5367332386901893,3.8250950284474032,4.629662271409043,1.2084375370728142,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.5,1.0,tdf_5knot,3.432574214694563,4.02254836773297,4.302143124951321,0.811397793835354,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.5,1.3,tdf_3knot,3.5367332386901893,3.8250950284474032,4.629662271409043,1.2084375370728142,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.5,1.3,tdf_5knot,3.432574214694563,4.02254836773297,4.302143124951321,0.811397793835354,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.7,0.2,tdf_3knot,4.979255672682997,5.126621320203496,6.82738130476962,1.2180227913937594,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.7,0.2,tdf_5knot,3.3571324261373414,4.24298535416021,3.872542173909659,0.9008367085889638,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.7,0.5,tdf_3knot,4.979255672682997,5.126621320203496,6.82738130476962,1.2180227913937594,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.7,0.5,tdf_5knot,3.3571324261373414,4.24298535416021,3.872542173909659,0.9008367085889638,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.7,0.7,tdf_3knot,4.979255672682997,5.126621320203496,6.82738130476962,1.2180227913937594,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.7,0.7,tdf_5knot,3.3571324261373414,4.24298535416021,3.872542173909659,0.9008367085889638,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.7,1.0,tdf_3knot,4.979255672682997,5.126621320203496,6.82738130476962,1.2180227913937594,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.7,1.0,tdf_5knot,3.3571324261373414,4.24298535416021,3.872542173909659,0.9008367085889638,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.7,1.3,tdf_3knot,4.979255672682997,5.126621320203496,6.82738130476962,1.2180227913937594,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,0.7,1.3,tdf_5knot,3.3571324261373414,4.24298535416021,3.872542173909659,0.9008367085889638,0.0,0.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.0,0.2,tdf_3knot,8.658875500476361,10.647134835570903,10.481443549202229,1.3062295802456676,0.3835616438356164,0.7916666666666666,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.0,0.2,tdf_5knot,3.4373587032823814,4.733618491603862,3.4536656164273127,1.0542079258605157,0.3835616438356164,0.7916666666666666,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.0,0.5,tdf_3knot,8.658875500476361,10.647134835570903,10.481443549202229,1.3062295802456676,0.3835616438356164,0.7916666666666666,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.0,0.5,tdf_5knot,3.4373587032823814,4.733618491603862,3.4536656164273127,1.0542079258605157,0.3835616438356164,0.7916666666666666,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.0,0.7,tdf_3knot,8.658875500476361,10.647134835570903,10.481443549202229,1.3062295802456676,0.3835616438356164,0.7916666666666666,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.0,0.7,tdf_5knot,3.4373587032823814,4.733618491603862,3.4536656164273127,1.0542079258605157,0.3835616438356164,0.7916666666666666,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.0,1.0,tdf_3knot,8.658875500476361,10.647134835570903,10.481443549202229,1.3062295802456676,0.3835616438356164,0.7916666666666666,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.0,1.0,tdf_5knot,3.4373587032823814,4.733618491603862,3.4536656164273127,1.0542079258605157,0.3835616438356164,0.7916666666666666,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.0,1.3,tdf_3knot,8.658875500476361,10.647134835570903,10.481443549202229,1.3062295802456676,0.3835616438356164,0.7916666666666666,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.0,1.3,tdf_5knot,3.4373587032823814,4.733618491603862,3.4536656164273127,1.0542079258605157,0.3835616438356164,0.7916666666666666,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.3,0.2,tdf_3knot,12.7044543024578,16.641294408615597,14.32151592138863,1.4734244089557613,0.5342465753424658,1.0,0,holdout_failure_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.3,0.2,tdf_5knot,3.7366442192164193,5.380390913373816,3.3828426263711697,1.2228243731219661,0.5342465753424658,1.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.3,0.5,tdf_3knot,12.7044543024578,16.641294408615597,14.32151592138863,1.4734244089557613,0.5342465753424658,1.0,0,holdout_failure_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.3,0.5,tdf_5knot,3.7366442192164193,5.380390913373816,3.3828426263711697,1.2228243731219661,0.5342465753424658,1.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.3,0.7,tdf_3knot,12.7044543024578,16.641294408615597,14.32151592138863,1.4734244089557613,0.5342465753424658,1.0,0,holdout_failure_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.3,0.7,tdf_5knot,3.7366442192164193,5.380390913373816,3.3828426263711697,1.2228243731219661,0.5342465753424658,1.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.3,1.0,tdf_3knot,12.7044543024578,16.641294408615597,14.32151592138863,1.4734244089557613,0.5342465753424658,1.0,0,holdout_failure_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.3,1.0,tdf_5knot,3.7366442192164193,5.380390913373816,3.3828426263711697,1.2228243731219661,0.5342465753424658,1.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.3,1.3,tdf_3knot,12.7044543024578,16.641294408615597,14.32151592138863,1.4734244089557613,0.5342465753424658,1.0,0,holdout_failure_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC2403,robust_tdf_success,1.3,1.3,tdf_5knot,3.7366442192164193,5.380390913373816,3.3828426263711697,1.2228243731219661,0.5342465753424658,1.0,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.5,0.2,tdf_3knot,6.46892029657447,10.678047922886156,1.0374910767164338,3.231670501858103,0.06976744186046512,0.21428571428571427,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.5,0.2,tdf_5knot,6.210250548874229,10.522854537148252,1.0946283980811196,1.9424100235302557,0.06976744186046512,0.21428571428571427,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.5,0.5,tdf_3knot,6.46892029657447,10.678047922886156,1.0374910767164338,3.231670501858103,0.06976744186046512,0.21428571428571427,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.5,0.5,tdf_5knot,6.210250548874229,10.522854537148252,1.0946283980811196,1.9424100235302557,0.06976744186046512,0.21428571428571427,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.5,0.7,tdf_3knot,6.46892029657447,10.678047922886156,1.0374910767164338,3.231670501858103,0.06976744186046512,0.21428571428571427,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.5,0.7,tdf_5knot,6.210250548874229,10.522854537148252,1.0946283980811196,1.9424100235302557,0.06976744186046512,0.21428571428571427,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.5,1.0,tdf_3knot,6.46892029657447,10.678047922886156,1.0374910767164338,3.231670501858103,0.06976744186046512,0.21428571428571427,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.5,1.0,tdf_5knot,6.210250548874229,10.522854537148252,1.0946283980811196,1.9424100235302557,0.06976744186046512,0.21428571428571427,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.5,1.3,tdf_3knot,6.46892029657447,10.678047922886156,1.0374910767164338,3.231670501858103,0.06976744186046512,0.21428571428571427,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.5,1.3,tdf_5knot,6.210250548874229,10.522854537148252,1.0946283980811196,1.9424100235302557,0.06976744186046512,0.21428571428571427,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.7,0.2,tdf_3knot,7.88076746628977,12.989080617231298,2.9748536801040077,2.958634461070119,0.11627906976744186,0.35714285714285715,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.7,0.2,tdf_5knot,6.818723424989798,11.644146772655375,1.1773106271246239,1.585166572834728,0.11627906976744186,0.35714285714285715,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.7,0.5,tdf_3knot,7.88076746628977,12.989080617231298,2.9748536801040077,2.958634461070119,0.11627906976744186,0.35714285714285715,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.7,0.5,tdf_5knot,6.818723424989798,11.644146772655375,1.1773106271246239,1.585166572834728,0.11627906976744186,0.35714285714285715,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.7,0.7,tdf_3knot,7.88076746628977,12.989080617231298,2.9748536801040077,2.958634461070119,0.11627906976744186,0.35714285714285715,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.7,0.7,tdf_5knot,6.818723424989798,11.644146772655375,1.1773106271246239,1.585166572834728,0.11627906976744186,0.35714285714285715,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.7,1.0,tdf_3knot,7.88076746628977,12.989080617231298,2.9748536801040077,2.958634461070119,0.11627906976744186,0.35714285714285715,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
NGC3198,robust_tdf_success,0.7,1.0,tdf_5knot,6.818723424989798,11.644146772655375,1.1773106271246239,1.585166572834728,0.11627906976744186,0.35714285714285715,0,holdout_success_like,Diagnostic M/L scale; not final baryonic calibration. Improved vs canonical TDF.,phase_4f_ml_sensitivity_audit
