galaxy_id,model_name,split_name,radial_region_label,n_test_points,rmse_kms,median_abs_residual_kms,max_abs_residual_kms,mean_normalized_abs_residual,worst_radius_kpc,worst_region_label,negative_v2_count,interpretation
IC2574,mond_fit_a0_simple,radial_kfold_5_fold4,middle,1,5.963624523735646,5.963624523735646,5.963624523735646,2.839821201778879,6.83,middle,0,Moderate regional holdout errors on this subset.
IC2574,mond_fit_a0_simple,radial_kfold_5_fold4,outer,6,8.676457110766426,7.733105908794251,13.395079986672563,4.319464934268439,8.52,outer,0,Moderate regional holdout errors on this subset.
IC2574,mond_fit_a0_simple,radial_kfold_5_fold5,outer,6,10.920470599466523,11.299458856896354,12.741447267814834,3.2847897402941335,9.38,outer,0,Moderate regional holdout errors on this subset.
IC2574,nfw_refit,even_odd_index,inner,5,3.5276055556526127,1.769605239763571,5.72954710604837,1.714562576494534,1.14,inner,0,Moderate regional holdout errors on this subset.
IC2574,nfw_refit,even_odd_index,middle,6,3.3275036258749324,2.6399513838867215,5.537086369574261,1.3875295168814092,6.83,middle,0,Moderate regional holdout errors on this subset.
IC2574,nfw_refit,even_odd_index,outer,6,9.704131477937825,9.42579902175515,12.281339711768254,2.466299657938618,8.52,outer,0,Moderate regional holdout errors on this subset.
IC2574,nfw_refit,inner_middle_outer_blocked,middle,11,3.494297064476987,2.0970059107448336,6.372682279022577,2.4137172735038614,6.83,middle,0,Moderate regional holdout errors on this subset.
IC2574,nfw_refit,radial_kfold_5_fold1,inner,7,6.0637729367651,6.517481463315335,7.699390773336251,7.513289464095635,1.99,inner,0,Moderate regional holdout errors on this subset.
IC2574,nfw_refit,radial_kfold_5_fold2,inner,4,1.122026993190047,1.0658074268572761,1.4599625295012473,0.7354214315120783,3.41,inner,0,Moderate regional holdout errors on this subset.
IC2574,nfw_refit,radial_kfold_5_fold2,middle,3,2.66702228767432,1.901133389911493,4.207891751078343,0.3004412011733989,3.98,middle,0,Moderate regional holdout errors on this subset.
IC2574,nfw_refit,radial_kfold_5_fold3,middle,7,2.7544974019615136,1.4277031363043091,5.541888131829751,3.0231174979568762,6.54,middle,0,Moderate regional holdout errors on this subset.
IC2574,nfw_refit,radial_kfold_5_fold4,middle,1,6.546104912335579,6.546104912335579,6.546104912335579,3.1171928153978947,6.83,middle,0,Moderate regional holdout errors on this subset.
IC2574,nfw_refit,radial_kfold_5_fold4,outer,6,8.92862201837639,8.064122832040038,13.441550338937487,4.5597878296084415,8.52,outer,0,Moderate regional holdout errors on this subset.
IC2574,nfw_refit,radial_kfold_5_fold5,outer,6,10.647843450779993,11.05968253285003,12.432048024423288,3.2057630384247857,9.38,outer,0,Moderate regional holdout errors on this subset.
IC2574,tdf_3knot,even_odd_index,inner,5,3.015771897810317,3.1121201300142296,4.971688378974264,2.2238173462005846,3.41,inner,0,Moderate regional holdout errors on this subset.
IC2574,tdf_3knot,even_odd_index,middle,6,3.085794198395608,0.8276498012509421,6.75188311528678,0.460181342152112,3.98,middle,0,Moderate regional holdout errors on this subset.
IC2574,tdf_3knot,even_odd_index,outer,6,2.8370986912438902,2.78512950507805,3.9332006961771526,0.5114752348721451,9.1,outer,0,Moderate regional holdout errors on this subset.
IC2574,tdf_3knot,inner_middle_outer_blocked,middle,11,3.5492609947262834,3.82419228894873,5.049120610147298,3.3806904553553596,5.68,middle,0,Moderate regional holdout errors on this subset.
IC2574,tdf_3knot,radial_kfold_5_fold1,inner,7,3.4299022703044466,3.4534952437171107,4.554518086819302,4.161095250664656,1.14,inner,0,Moderate regional holdout errors on this subset.
IC2574,tdf_3knot,radial_kfold_5_fold2,inner,4,4.184391294281675,4.280560704462621,4.906345915528185,2.7466756664658547,3.41,inner,0,Moderate regional holdout errors on this subset.
IC2574,tdf_3knot,radial_kfold_5_fold2,middle,3,4.41484905781375,3.1684858344094735,6.7233809661436155,0.5882501170432602,3.98,middle,0,Moderate regional holdout errors on this subset.
IC2574,tdf_3knot,radial_kfold_5_fold3,middle,7,4.069624767409798,4.508846163485643,4.972174443446995,5.031656067877776,5.68,middle,0,Moderate regional holdout errors on this subset.
IC2574,tdf_3knot,radial_kfold_5_fold4,middle,1,0.7194719124722297,0.7194719124722297,0.7194719124722297,0.3426056726058237,6.83,middle,0,Moderate regional holdout errors on this subset.
IC2574,tdf_3knot,radial_kfold_5_fold4,outer,6,2.826518106889458,1.532683048757594,5.898375099013535,0.5031333856057176,8.25,outer,0,Moderate regional holdout errors on this subset.
IC2574,tdf_3knot,radial_kfold_5_fold5,outer,6,1.510319372022682,1.437267862291506,2.343487517581707,0.4733395555814444,9.38,outer,0,Moderate regional holdout errors on this subset.
IC2574,tdf_5knot,even_odd_index,inner,5,0.8877023437350167,0.8443635485673013,1.099543390512288,0.6644953169140076,3.41,inner,0,Moderate regional holdout errors on this subset.
IC2574,tdf_5knot,even_odd_index,middle,6,1.750244297402212,0.4629980237169029,3.890827376326236,0.27792511246140866,3.98,middle,0,Moderate regional holdout errors on this subset.
IC2574,tdf_5knot,even_odd_index,outer,6,2.186228553380258,2.0731875177876127,3.271408208981768,0.3648266725696448,9.1,outer,0,Moderate regional holdout errors on this subset.
IC2574,tdf_5knot,inner_middle_outer_blocked,middle,11,1.3183555751516562,0.7254969974805263,3.2313380486487375,0.5348533405110418,3.98,middle,0,Moderate regional holdout errors on this subset.
IC2574,tdf_5knot,radial_kfold_5_fold1,inner,7,6.111419913321898,6.5693792549807455,7.757593116720571,7.568906853288095,1.99,inner,0,Moderate regional holdout errors on this subset.
IC2574,tdf_5knot,radial_kfold_5_fold2,inner,4,0.4906071665351511,0.28636178389443145,0.8340534798420265,0.2060488094190359,2.84,inner,0,Moderate regional holdout errors on this subset.
IC2574,tdf_5knot,radial_kfold_5_fold2,middle,3,2.1803409530536344,1.373415831205925,3.42473874278199,0.2732142986716395,3.98,middle,0,Moderate regional holdout errors on this subset.
IC2574,tdf_5knot,radial_kfold_5_fold3,middle,7,1.0949886760964764,0.6552994301482613,2.421565876598727,0.9639691545148947,4.84,middle,0,Moderate regional holdout errors on this subset.
IC2574,tdf_5knot,radial_kfold_5_fold4,middle,1,0.5020968691016847,0.5020968691016847,0.5020968691016847,0.2390937471912784,6.83,middle,0,Moderate regional holdout errors on this subset.
IC2574,tdf_5knot,radial_kfold_5_fold4,outer,6,4.092541503029142,1.5901024449380117,8.595228146426848,1.1353605836319842,8.25,outer,0,Moderate regional holdout errors on this subset.
IC2574,tdf_5knot,radial_kfold_5_fold5,outer,6,1.519558756200834,1.111752273874167,2.4746783400938384,0.38096886014703046,9.1,outer,0,Moderate regional holdout errors on this subset.
NGC2403,mond_fit_a0_simple,even_odd_index,inner,12,16.185032712711802,12.784845518101825,26.420818600715847,10.44779360012288,2.47,inner,0,Regional holdout RMSE diagnostic.
NGC2403,mond_fit_a0_simple,even_odd_index,middle,12,16.700983326001953,14.171171947381083,25.50464004193502,8.212724530672348,2.68,middle,0,Regional holdout RMSE diagnostic.
NGC2403,mond_fit_a0_simple,even_odd_index,outer,12,8.2185343722068,7.467853978523891,12.064853242305489,2.751841392092597,20.37,outer,0,Moderate regional holdout errors on this subset.
NGC2403,mond_fit_a0_simple,inner_middle_outer_blocked,middle,24,17.575278992422387,16.216643708884007,25.91898465352516,8.124124627563283,2.78,middle,0,Regional holdout RMSE diagnostic.
NGC2403,mond_fit_a0_simple,radial_kfold_5_fold1,inner,15,10.12205350368052,10.227245115839793,13.620917078883991,6.8126337730765805,1.57,inner,0,Moderate regional holdout errors on this subset.
NGC2403,mond_fit_a0_simple,radial_kfold_5_fold2,inner,9,21.46061482009176,20.23154859755165,25.93949695592285,14.916243715545798,2.47,inner,0,Regional holdout RMSE diagnostic.
NGC2403,mond_fit_a0_simple,radial_kfold_5_fold2,middle,6,24.06746470721583,24.551014332746135,25.038603797103107,13.370724146637349,2.57,middle,0,Regional holdout RMSE diagnostic.
NGC2403,mond_fit_a0_simple,radial_kfold_5_fold3,middle,15,15.018144239099449,11.550426023392331,24.338008678042996,6.122694388701635,3.29,middle,0,Regional holdout RMSE diagnostic.
NGC2403,mond_fit_a0_simple,radial_kfold_5_fold4,middle,3,4.287794931826428,3.9661229975933168,5.27695334428482,9.242204723481274,8.45,middle,0,Moderate regional holdout errors on this subset.
NGC2403,mond_fit_a0_simple,radial_kfold_5_fold4,outer,11,8.696627983525484,8.273944085704187,11.905911652709236,6.556504690991656,13.91,outer,0,Moderate regional holdout errors on this subset.
NGC2403,mond_fit_a0_simple,radial_kfold_5_fold5,outer,14,13.628251860554393,13.92369020993236,16.59943110044746,6.1216508724987895,19.87,outer,0,Moderate regional holdout errors on this subset.
NGC2403,nfw_refit,even_odd_index,inner,12,11.77319737051537,9.112732910996979,20.337741806851454,7.442493931653715,2.47,inner,0,Moderate regional holdout errors on this subset.
NGC2403,nfw_refit,even_odd_index,middle,12,11.635028485730503,7.345874065583332,19.263683591088498,5.080728788895732,2.68,middle,0,Moderate regional holdout errors on this subset.
NGC2403,nfw_refit,even_odd_index,outer,12,3.4038835015628033,1.7217292331312848,7.338367015507316,0.8087467819212385,20.37,outer,0,Moderate regional holdout errors on this subset.
NGC2403,nfw_refit,inner_middle_outer_blocked,middle,24,10.804156038420398,6.698238933503923,17.584966106551533,6.720477023706111,2.57,middle,0,Moderate regional holdout errors on this subset.
NGC2403,nfw_refit,radial_kfold_5_fold1,inner,15,7.171639300905175,7.170321985551567,9.516858991614384,4.811432375276872,1.57,inner,0,Moderate regional holdout errors on this subset.
NGC2403,nfw_refit,radial_kfold_5_fold2,inner,9,17.03943800978453,15.74512692784728,21.11565209269915,11.806924379745983,2.47,inner,0,Regional holdout RMSE diagnostic.
NGC2403,nfw_refit,radial_kfold_5_fold2,middle,6,19.122708909679112,19.594830731757234,20.16398281616469,10.664876111211713,2.57,middle,0,Regional holdout RMSE diagnostic.
NGC2403,nfw_refit,radial_kfold_5_fold3,middle,15,9.283417051855283,4.017973061747128,17.125047743775426,3.7821773027195182,3.29,middle,0,Moderate regional holdout errors on this subset.
NGC2403,nfw_refit,radial_kfold_5_fold4,middle,3,4.4829642844084345,4.558515663356843,4.649598783001977,10.320415687799029,8.45,middle,0,Moderate regional holdout errors on this subset.
NGC2403,nfw_refit,radial_kfold_5_fold4,outer,11,2.4992536294000884,2.2188152904426346,4.886611502405245,1.76787435739535,8.94,outer,0,Moderate regional holdout errors on this subset.
NGC2403,nfw_refit,radial_kfold_5_fold5,outer,14,11.838939120645977,9.68651097786261,19.231476389337615,4.212372511565662,20.87,outer,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_3knot,even_odd_index,inner,12,10.647135018962842,8.106886405066735,18.82575598365416,6.641862126844084,2.47,inner,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_3knot,even_odd_index,middle,12,10.481443731875762,6.164778973809831,17.6797563306979,5.693729716949818,2.68,middle,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_3knot,even_odd_index,outer,12,1.3062288812638638,0.7710929868350433,2.4802774946538477,0.48389650164938675,17.39,outer,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_3knot,inner_middle_outer_blocked,middle,24,11.941998802131614,8.52044893127696,20.751815319248465,14.19170768558925,6.46,middle,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_3knot,radial_kfold_5_fold1,inner,15,6.725498605480685,6.613371015959828,8.943789029145066,4.502078963628976,1.57,inner,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_3knot,radial_kfold_5_fold2,inner,9,16.647472286651244,15.34754209905195,20.70151542112997,11.528359010673176,2.47,inner,0,Regional holdout RMSE diagnostic.
NGC2403,tdf_3knot,radial_kfold_5_fold2,middle,6,18.69562600259985,19.165054848922644,19.74472668630635,10.431136947303848,2.57,middle,0,Regional holdout RMSE diagnostic.
NGC2403,tdf_3knot,radial_kfold_5_fold3,middle,15,7.365388194857818,6.040629534786376,13.493281245759746,5.1864726436416815,3.29,middle,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_3knot,radial_kfold_5_fold4,middle,3,4.1023182775836755,3.8770848748152105,5.796002652498601,7.727927828774977,8.45,middle,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_3knot,radial_kfold_5_fold4,outer,11,14.478085486039268,13.798309579379747,19.720204796159067,15.04831617401308,10.43,outer,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_3knot,radial_kfold_5_fold5,outer,14,4.774267681541221,4.656654469168927,7.801239290889086,2.909900807401304,14.91,outer,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_5knot,even_odd_index,inner,12,4.733618438641213,4.408546396072545,7.023415231939637,2.7886071653686115,0.86,inner,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_5knot,even_odd_index,middle,12,3.4536656975650555,2.5058556723820473,6.079388848612325,2.0919060432797436,3.29,middle,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_5knot,even_odd_index,outer,12,1.054207933157699,1.0182196504896837,1.870610302468549,0.373279040018708,17.39,outer,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_5knot,inner_middle_outer_blocked,middle,24,5.15767355299975,4.902305711134126,7.352185284654098,5.393454254572888,6.46,middle,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_5knot,radial_kfold_5_fold1,inner,15,2.4148925392002023,2.103553372169614,3.5964660425243267,1.4810289660468852,0.86,inner,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_5knot,radial_kfold_5_fold2,inner,9,7.520046196214021,5.757653906536362,11.038821559173712,4.828982200087299,2.47,inner,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_5knot,radial_kfold_5_fold2,middle,6,9.160689442340772,9.548850912456295,10.062143089119571,5.169939083173948,2.57,middle,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_5knot,radial_kfold_5_fold3,middle,15,3.095790941864031,1.6348211227074074,6.0651235490171445,1.4906023578557916,3.29,middle,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_5knot,radial_kfold_5_fold4,middle,3,2.973636185055716,3.0300309392550844,3.88870563689926,6.207107999909428,8.45,middle,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_5knot,radial_kfold_5_fold4,outer,11,8.773186610893875,7.530155407866403,12.954189396380883,9.405095742774348,10.43,outer,0,Moderate regional holdout errors on this subset.
NGC2403,tdf_5knot,radial_kfold_5_fold5,outer,14,11.213523926379832,8.947290947036848,18.68892277901125,3.8191194525304293,20.87,outer,0,Moderate regional holdout errors on this subset.
NGC3198,mond_fit_a0_simple,even_odd_index,inner,7,20.576941352596997,15.656696214093955,34.38426015397545,1.8354968831458085,0.64,inner,0,Regional holdout RMSE diagnostic.
NGC3198,mond_fit_a0_simple,even_odd_index,middle,7,12.308312714933413,13.303442962966074,18.034379685476154,7.948778423368231,6.43,middle,0,Moderate regional holdout errors on this subset.
NGC3198,mond_fit_a0_simple,even_odd_index,outer,7,6.471473040239753,7.1853037447286,7.58023146013025,2.9925424120908546,38.19,outer,0,Moderate regional holdout errors on this subset.
NGC3198,mond_fit_a0_simple,inner_middle_outer_blocked,middle,14,15.45764815996654,16.227798876678136,21.119069891826054,8.327542979688552,6.43,middle,0,Regional holdout RMSE diagnostic.
NGC3198,mond_fit_a0_simple,radial_kfold_5_fold1,inner,9,26.53358903402413,22.72196748308245,41.06585201557906,1.8112583071834325,0.32,inner,0,Regional holdout RMSE diagnostic.
NGC3198,mond_fit_a0_simple,radial_kfold_5_fold2,inner,5,10.827854826400669,9.038504483299208,15.929992713709597,1.7271252395447374,4.5,inner,0,Moderate regional holdout errors on this subset.
NGC3198,mond_fit_a0_simple,radial_kfold_5_fold2,middle,4,14.397493208913378,14.241475221027727,15.995633393706754,7.458357647730484,5.78,middle,0,Moderate regional holdout errors on this subset.
NGC3198,mond_fit_a0_simple,radial_kfold_5_fold3,middle,9,13.195858629761366,12.389900356507669,19.06511269250427,7.384483567203339,6.43,middle,0,Moderate regional holdout errors on this subset.
NGC3198,mond_fit_a0_simple,radial_kfold_5_fold4,middle,1,6.4343261924427395,6.4343261924427395,6.4343261924427395,3.2171630962213698,14.05,middle,0,Moderate regional holdout errors on this subset.
NGC3198,mond_fit_a0_simple,radial_kfold_5_fold4,outer,7,12.174563609585872,12.641961039295126,14.06071621782101,6.0162702125203635,22.12,outer,0,Moderate regional holdout errors on this subset.
NGC3198,mond_fit_a0_simple,radial_kfold_5_fold5,outer,8,15.872653348017026,16.234630513560163,17.467548019542733,7.213827020595307,40.1,outer,0,Regional holdout RMSE diagnostic.
NGC3198,nfw_refit,even_odd_index,inner,7,18.238991437058445,11.64547671220194,32.85429960751047,1.3942340550867531,0.64,inner,0,Regional holdout RMSE diagnostic.
NGC3198,nfw_refit,even_odd_index,middle,7,8.366921557209434,8.23586275641253,12.25787387191474,5.735747665075792,6.43,middle,0,Moderate regional holdout errors on this subset.
NGC3198,nfw_refit,even_odd_index,outer,7,5.402552515962361,4.126250002799395,9.042977638653523,2.045394189433005,18.13,outer,0,Moderate regional holdout errors on this subset.
NGC3198,nfw_refit,inner_middle_outer_blocked,middle,14,12.067114007281475,13.249663614961321,17.200458060888252,6.2224660084355525,6.43,middle,0,Moderate regional holdout errors on this subset.
NGC3198,nfw_refit,radial_kfold_5_fold1,inner,9,24.700444092658955,19.91681002124723,40.09407439175457,1.5339700387948458,0.32,inner,0,Regional holdout RMSE diagnostic.
NGC3198,nfw_refit,radial_kfold_5_fold2,inner,5,6.728817111784622,4.701999708412345,11.178362122648394,1.0111389918222826,4.5,inner,0,Moderate regional holdout errors on this subset.
NGC3198,nfw_refit,radial_kfold_5_fold2,middle,4,9.193689210405072,9.118339975138454,10.518054616658162,4.833101886664433,5.78,middle,0,Moderate regional holdout errors on this subset.
NGC3198,nfw_refit,radial_kfold_5_fold3,middle,9,8.106231780704297,5.402495191122512,12.700054533004504,4.602000287680265,6.43,middle,0,Moderate regional holdout errors on this subset.
NGC3198,nfw_refit,radial_kfold_5_fold4,middle,1,12.506853814931503,12.506853814931503,12.506853814931503,6.253426907465752,14.05,middle,0,Moderate regional holdout errors on this subset.
NGC3198,nfw_refit,radial_kfold_5_fold4,outer,7,13.137700170047545,13.060017532801965,16.1514988317343,6.4258377577763195,20.05,outer,0,Moderate regional holdout errors on this subset.
NGC3198,nfw_refit,radial_kfold_5_fold5,outer,8,10.239239440290348,9.137938634569991,16.560595387577024,4.080448393176541,44.08,outer,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_3knot,even_odd_index,inner,7,16.359577143937024,7.496158061230275,31.511945421799297,1.0066822465621044,0.64,inner,0,Regional holdout RMSE diagnostic.
NGC3198,tdf_3knot,even_odd_index,middle,7,6.699160495671216,6.834348687081899,9.39255140185398,4.343660099177929,14.05,middle,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_3knot,even_odd_index,outer,7,3.865181323089558,2.8700042862182045,6.851519883331292,1.4834940021634935,18.13,outer,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_3knot,inner_middle_outer_blocked,middle,14,9.336646331141324,9.971282065830124,13.92013576016737,4.851705794119678,6.43,middle,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_3knot,radial_kfold_5_fold1,inner,9,23.342161050847448,17.448996806630873,39.42084668883317,1.4815420426448436,0.32,inner,0,Regional holdout RMSE diagnostic.
NGC3198,tdf_3knot,radial_kfold_5_fold2,inner,5,3.478498933694726,1.9342080849701233,6.6272319462702285,0.47363580173528685,4.5,inner,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_3knot,radial_kfold_5_fold2,middle,4,4.683379840216178,4.550795686329607,5.933489873991391,2.5852566414454987,5.78,middle,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_3knot,radial_kfold_5_fold3,middle,9,6.846645888425893,5.587447998449022,10.417458416079713,3.568371148411092,11.04,middle,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_3knot,radial_kfold_5_fold4,middle,1,157.0,157.0,157.0,78.5,14.05,middle,1,Regional holdout RMSE diagnostic.
NGC3198,tdf_3knot,radial_kfold_5_fold4,outer,7,100.48781827907715,10.719917592045135,154.0,34.30872029303878,20.05,outer,3,Regional holdout RMSE diagnostic.
NGC3198,tdf_3knot,radial_kfold_5_fold5,outer,8,9.051027414823164,7.6926745144414355,15.506103085728055,3.4203523957246356,44.08,outer,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_5knot,even_odd_index,inner,7,14.07153894800755,6.835896929755478,28.237103023895884,0.9145399899337628,0.64,inner,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_5knot,even_odd_index,middle,7,1.8643214086843465,1.3474309466259058,3.5763645039194216,1.1170252089929233,6.43,middle,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_5knot,even_odd_index,outer,7,1.4560676006121571,1.28709599625671,2.486568668437968,0.6365261857129532,30.08,outer,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_5knot,inner_middle_outer_blocked,middle,14,114.60825123491725,133.0,147.0,56.52363211000393,8.04,middle,9,Regional holdout RMSE diagnostic.
NGC3198,tdf_5knot,radial_kfold_5_fold1,inner,9,21.63403354109877,13.249712055450589,38.31069735229707,1.4346886951057771,0.32,inner,0,Regional holdout RMSE diagnostic.
NGC3198,tdf_5knot,radial_kfold_5_fold2,inner,5,9.11404741947037,9.459187144174107,12.53933421259903,1.3289757543956369,3.21,inner,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_5knot,radial_kfold_5_fold2,middle,4,3.318104241276166,3.1585823401801107,4.544621232746209,0.8812987710593039,5.15,middle,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_5knot,radial_kfold_5_fold3,middle,9,112.46180820232559,140.0,147.0,58.52648185674012,8.04,middle,5,Regional holdout RMSE diagnostic.
NGC3198,tdf_5knot,radial_kfold_5_fold4,middle,1,2.798348494362841,2.798348494362841,2.798348494362841,1.3991742471814206,14.05,middle,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_5knot,radial_kfold_5_fold4,outer,7,6.895931750877189,6.602790986931581,10.263656180427091,3.2117269274724913,22.12,outer,0,Moderate regional holdout errors on this subset.
NGC3198,tdf_5knot,radial_kfold_5_fold5,outer,8,9.69031853391822,8.382560154725724,16.283214226636687,3.7316677608215922,44.08,outer,0,Moderate regional holdout errors on this subset.
NGC6503,mond_fit_a0_simple,even_odd_index,inner,5,20.529087124753307,11.446670905959335,31.25568425879291,6.668477550010044,1.52,inner,0,Regional holdout RMSE diagnostic.
NGC6503,mond_fit_a0_simple,even_odd_index,middle,5,2.876888215928775,2.207355201602965,4.302835235778488,2.6620854735103365,15.18,middle,0,Moderate regional holdout errors on this subset.
NGC6503,mond_fit_a0_simple,even_odd_index,outer,5,5.543020599600602,4.570532956597191,8.548924900123254,2.1635378253011686,22.76,outer,0,Moderate regional holdout errors on this subset.
NGC6503,mond_fit_a0_simple,inner_middle_outer_blocked,middle,10,3.497584209726679,3.261817169361535,5.7720037294753865,3.152790271159465,15.18,middle,0,Moderate regional holdout errors on this subset.
NGC6503,mond_fit_a0_simple,radial_kfold_5_fold1,inner,7,25.484016361748523,19.330628103245573,43.62745865524431,9.367279812689171,2.28,inner,0,Regional holdout RMSE diagnostic.
NGC6503,mond_fit_a0_simple,radial_kfold_5_fold2,inner,3,7.494729043497161,7.265594025677359,9.197408519430596,3.6737637173516853,6.07,inner,0,Moderate regional holdout errors on this subset.
