galaxy_id,r_kpc,v_obs_kms,v_err_kms,v_bar_kms,residual_v2_kms2,residual_policy_applied,K_tau,dtaudr_reconstructed,tau_reconstructed,dtaudr_smoothed_diagnostic,tau_smoothed_diagnostic,negative_residual_flag,data_source,data_mode,reconstruction_stage,tau_frozen,dtaudr_frozen,tau_regularized,dtaudr_regularized
DDO161,4.37,45.5,2.99,35.96655251758222,776.6570999999999,allow_signed,1.0,105.605135385291,208.88168237146567,180.6744795845592,288.96024204094056,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,282.3384391866209,177.72473684210524,208.88168237146567,105.605135385291
DDO161,4.86,48.9,1.96,35.986336295877635,1096.1936,allow_signed,1.0,132.00641923161376,267.09651325260734,218.36905218343043,386.7259073240981,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,381.141788190303,225.5542386831276,267.09651325260734,132.00641923161376
DDO161,5.34,51.5,1.53,35.891951744088814,1364.0178,allow_signed,1.0,165.0080240395172,338.37997963767873,247.11754768792608,498.4426912932235,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,496.57897626077033,255.4340449438202,338.37997963767873,165.0080240395172
DDO161,5.81,53.0,1.86,35.67475437897225,1536.3119000000002,allow_signed,1.0,206.2600300493965,425.6279723485734,265.45520199793265,618.8972874694002,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,618.7459590084544,264.4254561101549,425.6279723485734,206.2600300493965
DDO161,6.28,55.0,1.48,35.70686208559918,1750.02,allow_signed,1.0,257.8250375617456,534.687963237192,281.4280149944103,747.414843462601,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,746.3723583917932,278.66560509554137,534.687963237192,257.8250375617456
DDO161,6.75,57.6,0.99,35.760271251767655,2038.963,allow_signed,1.0,302.0685925925926,666.2629663234613,297.26363833431384,883.4073819948511,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,882.8448948485046,302.0685925925926,666.2629663234613,302.0685925925926
DDO161,7.22,59.7,1.19,35.96768549684563,2270.4156000000003,allow_signed,1.0,314.4619944598338,811.1476542807815,306.0501510872475,1025.1861225089178,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,1027.7295828058247,314.4619944598338,811.1476542807815,314.4619944598338
DDO161,7.69,60.5,1.26,36.35770069737634,2338.3676000000005,allow_signed,1.0,304.0790117035111,956.5047907291678,305.5346990781207,1168.9085622977796,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,1173.086719254211,304.0790117035111,956.5047907291678,304.0790117035111
DDO161,8.16,61.8,1.33,36.79683682057467,2465.2328,allow_signed,1.0,302.111862745098,1098.9596462245909,301.47780251099846,1311.5565001712223,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,1315.541574749634,302.111862745098,1098.9596462245909,302.111862745098
DDO161,8.64,62.9,1.35,37.021216889778216,2585.8395,allow_signed,1.0,299.28697916666664,1243.2953682834145,295.8004944996357,1454.9032914537747,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,1459.8772968084577,299.28697916666664,1243.2953682834145,299.28697916666664
DDO161,9.11,63.0,2.09,37.29874662773536,2577.8035,allow_signed,1.0,282.9641602634468,1380.1243860494908,290.2809432148934,1592.6324293166888,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,1596.706314574534,282.9641602634468,1380.1243860494908,282.9641602634468
DDO161,9.58,64.5,2.38,37.20884303495609,2775.7519999999995,allow_signed,1.0,289.7444676409185,1514.710913607017,290.18687563466204,1729.0423667463344,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,1731.29284213206,289.7444676409185,1514.710913607017,289.7444676409185
DDO161,10.05,65.6,1.08,37.007901858927376,2933.775199999999,allow_signed,1.0,291.9179303482586,1651.4015771344737,294.7475090918181,1866.5019471570577,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,1867.9835056595168,291.9179303482586,1651.4015771344737,291.9179303482586
DDO161,10.52,67.5,3.22,36.29888428037424,3238.641,allow_signed,1.0,307.855608365019,1792.3483587320936,297.6072624493194,2005.7053184692245,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,2008.9302872571368,307.855608365019,1792.3483587320936,307.855608365019
DDO161,10.99,66.8,2.37,35.472186287287116,3203.964,allow_signed,1.0,291.5344858962693,1933.2050308834966,293.14690218199524,2144.5325471575834,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,2149.7869594085396,291.5344858962693,1933.2050308834966,291.5344858962693
DDO161,11.46,66.8,0.95,34.518524012477705,3270.7115,allow_signed,1.0,285.4023996509598,2068.7851989870956,285.36796587406025,2280.4835411507565,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,2285.3671275121387,285.4023996509598,2068.7851989870956,285.4023996509598
DDO161,11.94,66.6,0.96,33.57783346197309,3308.0890999999992,allow_signed,1.0,277.0593886097152,2203.7760281696574,278.2667520163315,2415.75587344445,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,2420.3579566947005,277.0593886097152,2203.7760281696574,277.0593886097152
DDO161,12.41,66.8,0.99,32.650298620380184,3396.1979999999994,allow_signed,1.0,273.6662369057211,2333.196550165785,271.30919056940274,2544.9062199520977,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,2549.7784786908283,273.6662369057211,2333.196550165785,273.6662369057211
DDO161,12.9,66.3,0.74,31.86244968611171,3380.4742999999994,allow_signed,1.0,262.0522713178294,2464.447584680555,263.7007099256842,2675.983645573394,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,2681.029513205598,262.0522713178294,2464.447584680555,262.0522713178294
DDO161,13.37,66.1,1.31,30.952935240458213,3411.125799999999,allow_signed,1.0,255.1328197456993,2585.986081080484,257.9089960489792,2798.5619264774396,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,2802.568009605527,255.1328197456993,2585.986081080484,255.1328197456993
