galaxy_id,classification,x_grid,dtaudr_norm,gtau_norm,residual_v2_norm,tau_norm,source_profile,data_mode,analysis_stage
DDO154,robust_tdf_success,0.494949494949495,0.9874532449082305,0.9874532449082305,0.7546305259312296,0.4604547152549482,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.5050505050505051,0.9842903442513917,0.9842903442513917,0.7652017465599886,0.4728758190674155,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.5151515151515152,0.9811274435945528,0.9811274435945528,0.7757729671887477,0.48529692287988285,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.5252525252525253,0.9779645429377141,0.9779645429377141,0.7863441878175066,0.4977180266923501,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.5353535353535354,0.9748016422808752,0.9748016422808752,0.7969154084462655,0.5101391305048173,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.5454545454545455,0.9716387416240364,0.9716387416240364,0.8074866290750247,0.5225602343172847,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.5555555555555556,0.9674059966092822,0.9674059966092822,0.8163988904242871,0.5346150313974709,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.5656565656565657,0.9629856814798285,0.9629856814798285,0.8250202952764952,0.5466056058687508,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.5757575757575758,0.9585653663503749,0.9585653663503749,0.8336417001287032,0.5585961803400307,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.5858585858585859,0.9541450512209213,0.9541450512209213,0.8422631049809112,0.5705867548113105,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.595959595959596,0.9497247360914676,0.9497247360914676,0.8508845098331193,0.5825773292825904,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.6060606060606061,0.945304420962014,0.945304420962014,0.8595059146853272,0.5945679037538703,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.6161616161616162,0.9408841058325603,0.9408841058325603,0.8681273195375352,0.6065584782251503,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.6262626262626263,0.9364637907031067,0.9364637907031067,0.8767487243897432,0.6185490526964301,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.6363636363636365,0.9320434755736531,0.9320434755736531,0.8853701292419512,0.6305396271677101,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.6464646464646465,0.9271812108293194,0.9271812108293194,0.8925624900722858,0.6420488850388489,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.6565656565656566,0.9222790108788218,0.9222790108788218,0.8996257204187161,0.6535146504461197,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.6666666666666667,0.9173768109283241,0.9173768109283241,0.9066889507651466,0.6649804158533906,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.6767676767676768,0.9124746109778266,0.9124746109778266,0.9137521811115769,0.6764461812606614,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.686868686868687,0.9075724110273289,0.9075724110273289,0.9208154114580073,0.6879119466679322,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.696969696969697,0.9026702110768313,0.9026702110768313,0.9278786418044376,0.6993777120752029,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.7070707070707072,0.8977680111263338,0.8977680111263338,0.934941872150868,0.7108434774824739,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.7171717171717172,0.8928658111758362,0.8928658111758362,0.9420051024972983,0.7223092428897446,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.7272727272727273,0.8879636112253386,0.8879636112253386,0.9490683328437286,0.7337750082970154,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.7373737373737375,0.8827964245865221,0.8827964245865221,0.9546672200951956,0.7446772246894785,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.7474747474747475,0.8776247718799249,0.8776247718799249,0.9602414274068596,0.7555699430648379,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.7575757575757577,0.8724531191733278,0.8724531191733278,0.9658156347185238,0.7664626614401975,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.7676767676767677,0.8672814664667307,0.8672814664667308,0.971389842030188,0.777355379815557,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.7777777777777778,0.8621098137601335,0.8621098137601336,0.976964049341852,0.7882480981909165,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.787878787878788,0.8569381610535364,0.8569381610535365,0.9825382566535162,0.799140816566276,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.797979797979798,0.8517665083469392,0.8517665083469393,0.9881124639651803,0.8100335349416355,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.8080808080808082,0.8465948556403421,0.8465948556403422,0.9936866712768445,0.8209262533169951,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.8181818181818182,0.841423202933745,0.8414232029337451,0.9992608785885085,0.8318189716923545,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.8282828282828284,0.8314923907449502,0.8314923907449503,0.9975436066250265,0.8419335538145554,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.8383838383838385,0.8208340637308514,0.8208340637308515,0.9947117136258532,0.851929185171942,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.8484848484848485,0.8101757367167526,0.8101757367167527,0.99187982062668,0.8619248165293287,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.8585858585858587,0.7995174097026537,0.7995174097026537,0.9890479276275067,0.8719204478867155,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.8686868686868687,0.7888590826885549,0.788859082688555,0.9862160346283335,0.8819160792441021,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.8787878787878789,0.7782007556744559,0.778200755674456,0.9833841416291602,0.8919117106014889,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.888888888888889,0.7675424286603572,0.7675424286603572,0.9805522486299869,0.9019073419588756,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.8989898989898991,0.7568841016462582,0.7568841016462583,0.9777203556308136,0.9119029733162624,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.9090909090909092,0.7462257746321594,0.7462257746321594,0.9748884626316404,0.921898604673649,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.9191919191919192,0.7334533923791704,0.7334533923791704,0.9666950074969289,0.9306547681989813,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.9292929292929294,0.7205308996950174,0.7205308996950174,0.9581208497253745,0.9393229221741087,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.9393939393939394,0.7076084070108646,0.7076084070108646,0.9495466919538201,0.9479910761492361,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.9494949494949496,0.6946859143267116,0.6946859143267116,0.9409725341822657,0.9566592301243634,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.9595959595959597,0.6817634216425588,0.6817634216425588,0.9323983764107113,0.9653273840994907,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.9696969696969697,0.6688409289584059,0.6688409289584059,0.923824218639157,0.973995538074618,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.9797979797979799,0.655918436274253,0.655918436274253,0.9152500608676025,0.9826636920497454,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,0.98989898989899,0.6429959435901,0.6429959435901,0.9066759030960482,0.9913318460248727,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
DDO154,robust_tdf_success,1.0,0.6300734509059472,0.6300734509059472,0.8981017453244938,1.0,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.0,0.048462280578352716,0.048462280578352716,0.004353934394296603,0.0,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.010101010101010102,0.051563705854630444,0.05156370585463044,0.005212958965630838,0.0008804614212315063,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.020202020202020204,0.05466513113090817,0.054665131130908165,0.006071983536965073,0.0017609228424630126,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.030303030303030304,0.0577665564071859,0.057766556407185886,0.006931008108299308,0.0026413842636945186,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.04040404040404041,0.08968069233884582,0.0896806923388458,0.012289986004115662,0.004371322590471896,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.05050505050505051,0.12345898775672225,0.12345898775672225,0.017940107304580684,0.006156221398084815,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.06060606060606061,0.15723728317459867,0.15723728317459867,0.023590228605045706,0.007941120205697734,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.07070707070707072,0.16241693964461498,0.16241693964461495,0.02607391163565145,0.010656198732657605,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.08080808080808081,0.16713182950117747,0.16713182950117744,0.028506135756129466,0.013386393939780205,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.09090909090909091,0.17184671935773996,0.17184671935773993,0.030938359876607487,0.016116589146902807,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.10101010101010102,0.15720626667045395,0.15720626667045393,0.02956172510555793,0.018590202326319753,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.11111111111111112,0.14095659381785958,0.14095659381785958,0.027868418463619253,0.021042483050777334,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.12121212121212122,0.12470692096526521,0.1247069209652652,0.02617511182168058,0.02349476377523492,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.13131313131313133,0.21906874460618853,0.21906874460618853,0.05019007895975119,0.027965197075548662,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.14141414141414144,0.31708513310923253,0.31708513310923253,0.07505443840332873,0.0325023094257255,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.15151515151515152,0.4151015216122763,0.4151015216122763,0.09991879784690619,0.03703942177590232,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.16161616161616163,0.42403750977679744,0.42403750977679744,0.10603722435950948,0.043824802311882474,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.17171717171717174,0.42386657099719277,0.42386657099719277,0.11023920414473948,0.0508400293016404,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.18181818181818182,0.42442598536593246,0.42442598536593246,0.11465983668756419,0.05787327036280177,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.19191919191919193,0.43694155127423434,0.43694155127423434,0.12265989585471702,0.06520140844471632,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.20202020202020204,0.4494571171825363,0.4494571171825363,0.13065995502186986,0.07252954652663088,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.21212121212121213,0.46197268309083817,0.46197268309083817,0.13866001418902268,0.0798576846085454,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.22222222222222224,0.5015370840638856,0.5015370840638856,0.15637340712251901,0.08850265668207381,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.23232323232323235,0.5411882727430232,0.5411882727430232,0.17411796583280573,0.09715185389140418,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.24242424242424243,0.5808394614221606,0.5808394614221606,0.19186252454309238,0.10580105110073454,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.25252525252525254,0.5953875029937418,0.5953875029937418,0.20279536281411367,0.1156838297948828,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.26262626262626265,0.6082200675420275,0.6082200675420275,0.2132627076610394,0.12565090790712796,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.27272727272727276,0.6210526320903134,0.6210526320903134,0.22373005250796515,0.13561798601937314,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.2828282828282829,0.6102447753512468,0.6102447753512468,0.22571048795264947,0.1456128744294991,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.29292929292929293,0.5989743886304714,0.5989743886304714,0.22752487516989864,0.1556083069541488,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.30303030303030304,0.5877040019096959,0.5877040019096959,0.22933926238714783,0.1656037394787985,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.31313131313131315,0.6417724700197908,0.6417724700197908,0.2580150727598029,0.17668062070103477,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.32323232323232326,0.7015192858845962,0.7015192858845962,0.2890253057705292,0.187851486456665,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.33333333333333337,0.7612661017494016,0.7612661017494016,0.32003553878125546,0.1990223522122952,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
IC2574,robust_tdf_success,0.3434343434343435,0.6868260074272002,0.6868260074272002,0.29403801992409107,0.20973117090904253,phase_2a_radial_reconstruction,observational_raw_ingestion,phase_4c_normalized_pattern_discovery
