galaxy_id,r_kpc,v_obs_kms,v_err_kms,v_bar_kms,residual_v2_kms2,residual_policy_applied,K_tau,dtaudr_reconstructed,tau_reconstructed,dtaudr_smoothed_diagnostic,tau_smoothed_diagnostic,negative_residual_flag,data_source,data_mode,reconstruction_stage,tau_frozen,dtaudr_frozen,tau_regularized,dtaudr_regularized
UGC07524,7.58,77.1,2.98,44.12308806056077,3997.5630999999985,allow_signed,1.0,527.3829947229549,2927.6983739833513,516.3494841751501,3935.977330520315,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,3975.723172503603,527.3829947229549,2927.6983739833513,527.3829947229549
UGC07524,7.94,77.0,2.79,45.409859061661926,3866.944700000001,allow_signed,1.0,487.02074307304787,3110.291046786632,488.82959109209435,4116.909564068419,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,4158.315845306884,487.02074307304787,3110.291046786632,487.02074307304787
UGC07524,8.27,77.0,2.82,46.65737347944052,3752.0895,allow_signed,1.0,453.69885126964937,3265.5097798531765,462.4156751517707,4273.865032998657,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,4313.534578373428,453.69885126964937,3265.5097798531765,453.69885126964937
UGC07524,8.63,78.2,2.93,47.95944328284055,3815.131800000001,allow_signed,1.0,442.0778447276942,3426.749585132699,446.2517925340299,4437.425177182102,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,4474.774383652951,442.0778447276942,3426.749585132699,442.0778447276942
UGC07524,8.97,79.6,3.14,48.89951431251644,3944.997499999999,allow_signed,1.0,439.7990523968783,3576.668657643876,437.0735801065239,4587.590490530996,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,4624.693456164128,439.7990523968783,3576.668657643876,439.7990523968783
UGC07524,9.3,80.3,3.39,49.741077591865654,3973.9152,allow_signed,1.0,427.3027096774194,3719.740448386135,428.640998607529,4730.433396018815,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,4767.765246906388,427.3027096774194,3719.740448386135,427.3027096774194
UGC07524,9.66,81.2,3.66,50.45232303868673,4048.003100000001,allow_signed,1.0,419.0479399585922,3872.083565320617,421.35753168147136,4883.433131470835,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,4920.10836384087,419.0479399585922,3872.083565320617,419.0479399585922
UGC07524,9.99,82.3,3.9,51.07104267586477,4165.0386,allow_signed,1.0,416.9207807807808,4010.0184042426135,413.7341527361391,5021.2232593997405,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,5058.043202762867,416.9207807807808,4010.0184042426135,416.9207807807808
UGC07524,10.35,83.8,4.1,51.84790931175529,4334.234299999998,allow_signed,1.0,418.76659903381625,4160.442132609241,393.1181853444537,5166.456680254247,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,5208.466931129494,418.76659903381625,4160.442132609241,418.76659903381625
UGC07524,10.69,79.0,2.78,51.60248056053119,3578.1840000000007,allow_signed,1.0,334.7225444340506,4288.535286998778,359.8828898221123,5294.466863032563,False,SPARC_Lelli2016,observational_raw_ingestion,phase_2a_radial_reconstruction,5336.560085519031,334.7225444340506,4288.535286998778,334.7225444340506
